,тин,махаля,код_махаля,область,район,сектор,coato,region_id,district_id
8464,202701426,ТЕМИР ЙЎЛ,3556,Наманганская область,Папский район,3,1714219,5,63
8465,202904576,СОҲИЛ,6014,Сырдарьинская область,Гулистанский район,2,1724220,8,101
8466,207185187,ҚЎНҒИРОТ,8720,Хорезмская область,Янгиарыкский район,3,1733233,12,157
8467,207154803,КУНГАЙ,6693,Ташкентская область,Паркентский район,3,1727249,10,127
8468,305253679,ИСТИҚЛОЛ,2606,Кашкадарьинская область,Мубарекский район,4,1710234,3,44
8469,207177093,ЎЙИЛМА,8369,Хорезмская область,Гурленский район,3,1733208,12,149
8470,202618195,ГУЛШАН,8372,Хорезмская область,Гурленский район,3,1733208,12,149
8471,203643237,ҚЎШТЕРАК,719,Андижанская область,Жалакудукский район,2,1703211,0,5
8472,202827743,ХОНАБОД,7619,Ферганская область,Кувинский район,4,1730218,11,138
8473,203590383,БАХШИЖАР,3228,Навоийская область,Хатырчинский район,4,1712251,4,58
8474,202692921,МИНГБУЛОҚ,3167,Навоийская область,Город Учкудук,1,1712248,4,204
8475,203681641,ДЎНГҚИШЛОҚ,9703,Андижанская область,Андижанский район,4,1703203,0,1
8476,202296392,ЯНГИОБОД,9576,Андижанская область,Бустонский район,1,1703209,0,3
8477,202853166,ҚЎШКЎПРИК,449,Андижанская область,Алтынкульский район,2,1703202,0,0
8478,202834743,БЎСТОН,457,Андижанская область,Алтынкульский район,3,1703202,0,0
8479,202779804,ДЎСТЛИК,757,Андижанская область,Избасканский район,1,1703214,0,6
8480,202756373,МИРЗО УЛУҒБЕК,796,Андижанская область,Избасканский район,2,1703214,0,6
8481,202779788,ИСТИҚЛОЛ,817,Андижанская область,Избасканский район,3,1703214,0,6
8482,202657504,ҚОРАҚЎЙЛИ,4263,Самаркандская область,Иштыханский район,3,1718212,6,73
8483,202724190,ҲАЙДАРЧАМАН,5196,Самаркандская область,Город Каттакурган,4,1718406,6,175
8484,203648879,ХЎЖА АҲРОРИ ВАЛИЙ,4700,Самаркандская область,Самаркандский район,1,1718233,6,80
8485,202827671,ҚАҚИР,7556,Ферганская область,Кувинский район,1,1730218,11,138
8486,202827704,ҚОРАШОХ,7585,Ферганская область,Кувинский район,2,1730218,11,138
8487,202824383,ТОЖИКҚИШЛОҚ,7578,Ферганская область,Кувинский район,2,1730218,11,138
8488,202831494,ОФТОБАЧЕК,468,Андижанская область,Алтынкульский район,3,1703202,0,0
8489,202834782,ХАСАН-ХУСАН,480,Андижанская область,Алтынкульский район,4,1703202,0,0
8490,202694451,МУҚИМИЙ,971,Андижанская область,Асакинский район,1,1703224,0,9
8491,203041954,КУЛ ЕЛАШ,7852,Ферганская область,Узбекистанский район,2,1730230,11,143
8492,204184887,ДЎНГСАРОЙ,7874,Ферганская область,Узбекистанский район,3,1730230,11,143
8493,203081486,ДЎЛАНА,666,Андижанская область,Булакбашинский район,2,1703210,0,4
8494,202818381,ХЎЖАБАЛАНД,4820,Самаркандская область,Ургутский район,1,1718236,6,82
8495,202632243,ШОДЛИК,8385,Хорезмская область,Гурленский район,4,1733208,12,149
8496,203002923,НЕъМАТОБОД,1008,Андижанская область,Асакинский район,3,1703224,0,9
8497,203493622,34-МАРҒИЛОН ДАРВОЗАСИ,8168,Ферганская область,Город Коканд,2,1730405,11,188
8498,202850487,МЕҲНАТОБОД,7773,Ферганская область,Ташлакский район,1,1730227,11,142
8499,203268609,ШОДЛИК,7285,Ферганская область,Алтыарыкский район,2,1730203,11,133
8500,202844819,ФАЙЗИОБОД,4939,Самаркандская область,Тайлякский район,3,1718238,6,83
8501,202868123,ЖАЛОЛОБОД,4931,Самаркандская область,Тайлякский район,3,1718238,6,83
8502,203700878,УЧҚУН,903,Андижанская область,Кургантепинский район,1,1703220,0,8
8503,203700861,МАъМУРОБОД,897,Андижанская область,Кургантепинский район,1,1703220,0,8
8504,203569794,НАВРЎЗ,3111,Навоийская область,Карманинский район,3,1712234,4,54
8505,202813190,АЛИШЕР НАВОИЙ,3113,Навоийская область,Карманинский район,4,1712234,4,54
8506,202286334,ДОҒИСТОН,569,Андижанская область,Балыкчинский район,1,1703206,0,2
8507,202286358,ЮЗЧИНОР,583,Андижанская область,Балыкчинский район,1,1703206,0,2
8508,204022154,ЕШОНГУЗАР,7349,Ферганская область,Куштепинский район,2,1730206,11,134
8509,202639859,ГИРДИҚЎРҒОН,4774,Самаркандская область,Нурабадский район,2,1718235,6,81
8510,202639938,ЮКСАЛИШ,4783,Самаркандская область,Нурабадский район,3,1718235,6,81
8511,202418223,БИРЛИК,8847,город Ташкент,Учтепинский район,2,1726262,9,106
8512,202971692,А.ЖОМИЙ,9203,город Ташкент,Сергелийский район,4,1726283,9,113
8513,202874440,БЕШТОЛ,3789,Наманганская область,Чартакский район,2,1714236,5,67
8514,201870130,БАЙНАЛМИЛАЛ,3802,Наманганская область,Чартакский район,3,1714236,5,67
8515,203253231,НУРАФШОН,7552,Ферганская область,Бешарыкский район,4,1730215,11,137
8516,203015391,ТАПТИҚСАРОЙ,7965,Ферганская область,Дангаринский район,1,1730236,11,145
8517,202754882,ОБОД ТУРМУШ,9556,Сурхандарьинская область,Бандихонский район,1,1722203,7,86
8518,202754946,ҚАЛДИРҒОЧ,9565,Сурхандарьинская область,Бандихонский район,1,1722203,7,86
8519,202649885,ШАРОФОБОД,5690,Сурхандарьинская область,Сариасийский район,2,1722217,7,93
8520,203264732,НАБИ,7521,Ферганская область,Бешарыкский район,2,1730215,11,137
8521,201636222,БОЙ,7543,Ферганская область,Бешарыкский район,3,1730215,11,137
8522,202649711,ТОРТУВЛИ,5669,Сурхандарьинская область,Сариасийский район,1,1722217,7,93
8523,202677661,ЯККАТУТ ,2482,Кашкадарьинская область,Китабский район,1,1710232,3,42
8524,305037194,ХЎЖАИЛМКОНИ,2480,Кашкадарьинская область,Китабский район,1,1710232,3,42
8525,202724888,БОЙМОҚЛИ,5484,Сурхандарьинская область,Джаркурганский район,2,1722212,7,90
8526,202713094,БОШЛИҚ,9218,город Ташкент,Яккасарайский район,1,1726287,9,114
8527,202902208,МЕРОС,9227,город Ташкент,Яккасарайский район,2,1726287,9,114
8528,202918907,ҲАМИД СУЛАЙМОНОВ,9267,город Ташкент,Яккасарайский район,4,1726287,9,114
8529,202897530,ХОНТЎПИ,9343,город Ташкент,Чиланзарский район,1,1726294,9,117
8530,202434118,КАТТА ЧИЛОНЗОР-2,9358,город Ташкент,Чиланзарский район,2,1726294,9,117
8531,202918534,МУСТАҚИЛЛИК,6997,Ташкентская область,Ташкентский район,2,1727265,10,132
8532,202918130,ИФТИҲОР,7003,Ташкентская область,Ташкентский район,3,1727265,10,132
8533,207184742,БЕШТЕРАК,7023,Ташкентская область,Ташкентский район,4,1727265,10,132
8534,202918638,ОЛТИНТЕПА,7025,Ташкентская область,Ташкентский район,4,1727265,10,132
8535,202874385,САОДАТ,3482,Наманганская область,Нарынский район,3,1714216,5,62
8536,202874393,ТОШҚИН,3488,Наманганская область,Нарынский район,3,1714216,5,62
8537,207294004,БАҒРИКЕНГЛИК,10747,Наманганская область,Чартакский район,3,1714236,5,67
8538,202817906,БОБУР,3443,Наманганская область,Нарынский район,1,1714216,5,62
8539,202888787,ОТБОЗОР,3470,Наманганская область,Нарынский район,2,1714216,5,62
8540,202229688,НУРЛИ ДИЁР,5478,Сурхандарьинская область,Джаркурганский район,1,1722212,7,90
8541,202724895,ПОРЛОҚ ЮЛДУЗИ,5496,Сурхандарьинская область,Джаркурганский район,2,1722212,7,90
8542,202813721,ЮКСАЛИШ,3329,Наманганская область,Касансайский район,1,1714207,5,60
8543,202724982,ИСМОИЛ-ТЕПА,5511,Сурхандарьинская область,Джаркурганский район,3,1722212,7,90
8544,202724904,ҚОРАБУРО,5513,Сурхандарьинская область,Джаркурганский район,3,1722212,7,90
8545,203629695,БОБУР,5527,Сурхандарьинская область,Джаркурганский район,4,1722212,7,90
8546,202285074,БОБОЛОЧИН,5541,Сурхандарьинская область,Кумкурганский район,1,1722214,7,91
8547,202446782,КАТТА ОЛМАЗОР,9365,город Ташкент,Чиланзарский район,2,1726294,9,117
8548,202432413,ЧЎПОН-ОТА,9370,город Ташкент,Чиланзарский район,3,1726294,9,117
8549,202922239,МЕВАЗОР,9383,город Ташкент,Чиланзарский район,4,1726294,9,117
8550,202630135,ЯККАТУТ,9381,город Ташкент,Чиланзарский район,4,1726294,9,117
8551,203252977,ҒАЛЛА-ҚУДУҚ,6198,Ташкентская область,Ахангаранский район,1,1727212,10,119
8552,202710519,ҚАРШИОБОД,4530,Самаркандская область,Пастдаргомский район,1,1718227,6,78
8553,202773693,УСМОН НОСИР,7072,Ташкентская область,Город Алмалык,3,1727404,10,176
8554,207111928,НУКУС,8377,Хорезмская область,Гурленский район,3,1733208,12,149
8555,207065881,ВАТАНПАРВАР,8378,Хорезмская область,Гурленский район,4,1733208,12,149
8556,202935561,ОХУНБОБОЕВ,9949,Ташкентская область,Город Охангарон,3,1727415,10,208
8557,202924536,ЯНГИ ХАЁТ,6062,Сырдарьинская область,Мирзаабадский район,4,1724228,8,103
8558,203017223,КАТТА АМИРОБОД,7995,Ферганская область,Дангаринский район,3,1730236,11,145
8559,203067296,КАТТА-ЯНГИ,9885,Ферганская область,Фуркатский район,1,1730238,11,146
8560,207136895,ЧЕГАРА,6774,Ташкентская область,Уртачирчикский район,2,1727253,10,129
8561,202944242,ҚЎШ ЁҒОЧ,10759,Ташкентская область,Янгиюльский район,4,1727259,10,131
8562,202911426,КАТТА ЧИНОР,6433,Ташкентская область,Зангиатинский район,1,1727237,10,124
8563,202911458,ОБОД ТУРМУШ,9641,Ташкентская область,Зангиатинский район,1,1727237,10,124
8564,202911774,НАЗАРБЕК,6455,Ташкентская область,Зангиатинский район,2,1727237,10,124
8565,202644537,КЎКСАРОЙ,4973,Самаркандская область,Город Самарканд,1,1718401,6,179
8566,206979544,ЯНГИ ҲАЁТ,7145,Ташкентская область,Город Бекабад,1,1727413,10,177
8567,202903159,АНДИЖОН,7169,Ташкентская область,Город Бекабад,3,1727413,10,177
8568,202975917,АЛЕЛИ,1764,Бухарская область,Жондоpский район,4,1706246,1,23
8569,204068001,МУСТАҚИЛЛИК,1407,Бухарская область,Бухарский район,1,1706207,1,15
8570,204392296,МЕҲНАТ,6583,Ташкентская область,Кибрайский район,1,1727248,10,126
8571,202952114,ПЎЛАТ ҚАДАМ,6566,Ташкентская область,Кибрайский район,1,1727248,10,126
8572,202894091,ЯНГИОБОД,6079,Сырдарьинская область,Сырдарьинский район,2,1724231,8,104
8573,202894044,ЗАРШУНОС,6082,Сырдарьинская область,Сырдарьинский район,3,1724231,8,104
8574,207130785,ТЎРТТОМ,2085,Джизакская область,Зааминский район,4,1708218,2,30
8575,302776378,ТОМА,8579,Хорезмская область,Ханкинский район,2,1733223,12,154
8576,302776401,ШОДЛИК,8587,Хорезмская область,Ханкинский район,3,1733223,12,154
8577,302774870,КАТТА КУЧ,8593,Хорезмская область,Ханкинский район,3,1733223,12,154
8578,204022519,САРОЙ,10783,Кашкадарьинская область,Шахрисабзский район,3,1710245,3,49
8579,202810401,ОЗОД,3378,Наманганская область,Касансайский район,4,1714207,5,60
8580,202690347,НАъМУНА,3904,Наманганская область,Янгикурганский район,1,1714242,5,69
8581,206976002,ҒАЛЛАКОР,2708,Кашкадарьинская область,Кукдалинский район,3,1710240,3,47
8582,202921137,ХИТОЙ ,10845,Кашкадарьинская область,Шахрисабзский район,4,1710245,3,49
8583,202930173,УЛОЧ,10843,Кашкадарьинская область,Шахрисабзский район,4,1710245,3,49
8584,204354263,НАВРЎЗ,8557,Хорезмская область,Хазараспский район,4,1733220,12,152
8585,204356711,ОБОД,9542,Хорезмская область,Тупроққалинский район,3,1733221,12,200
8586,302811001,ЕХТИРОМ,8607,Хорезмская область,Ханкинский район,4,1733223,12,154
8587,200688824,ЧАМАН,10874,Кашкадарьинская область,Каршинский район,4,1710224,3,40
8588,202519739,ГУЛШАНБОҒ,2527,Кашкадарьинская область,Миришкорский район,1,1710233,3,43
8589,200701808,НАВБАХОР,2544,Кашкадарьинская область,Миришкорский район,2,1710233,3,43
8590,202728375,АҲИЛЛИК,4449,Самаркандская область,Нарпайский район,4,1718218,6,76
8591,202892181,ЗИРАБУЛОҚ,4438,Самаркандская область,Нарпайский район,4,1718218,6,76
8592,202637323,САРДОБА,9925,Самаркандская область,Пахтачийский район,1,1718230,6,79
8593,202637268,ҚУВОНДИҚ,9928,Самаркандская область,Пахтачийский район,1,1718230,6,79
8594,205915798,ЕШИМЖИРОН,8388,Хорезмская область,Гурленский район,4,1733208,12,149
8595,202918337,САБЗАВОТ,6985,Ташкентская область,Ташкентский район,2,1727265,10,132
8596,203067272,ЯНГИ,8015,Ферганская область,Фуркатский район,1,1730238,11,146
8597,304949190,ҒАЛЛАКОР,8014,Ферганская область,Фуркатский район,1,1730238,11,146
8598,207209907,ШОДМАЛИК,6193,Ташкентская область,Ахангаранский район,1,1727212,10,119
8599,205954212,ФАЙЗОБОД,6779,Ташкентская область,Уртачирчикский район,2,1727253,10,129
8600,207059674,ОБОД,6783,Ташкентская область,Уртачирчикский район,3,1727253,10,129
8601,202683742,АЛИШЕР НАВОИЙ,4955,Самаркандская область,Город Самарканд,1,1718401,6,179
8602,202652449,ҲАМИД ОЛИМЖОН,4995,Самаркандская область,Город Самарканд,1,1718401,6,179
8603,203640731,САТТЕПО,4988,Самаркандская область,Город Самарканд,1,1718401,6,179
8604,204313052,ГУЛИСТОН,8679,Хорезмская область,Шаватский район,3,1733230,12,156
8605,303363654,СИЖЖАК,6335,Ташкентская область,Бостанлыкский район,4,1727224,10,121
8606,202953438,МАъРИФАТ,6328,Ташкентская область,Бостанлыкский район,4,1727224,10,121
8607,203096561,ХЎЖАҚЎРҒОН,6578,Ташкентская область,Кибрайский район,1,1727248,10,126
8608,305907234,ЧОРБОҒ,10790,Кашкадарьинская область,Шахрисабзский район,3,1710245,3,49
8609,202705863,ҚУМТЎҒОН,3746,Наманганская область,Учкурганский район,3,1714234,5,66
8610,202810457,УЗУНҚИШЛОҚ,3383,Наманганская область,Касансайский район,4,1714207,5,60
8611,203204932,ҲАДИКЕНТ,3914,Наманганская область,Янгикурганский район,1,1714242,5,69
8612,202643364,ШАРЛАУК,9539,Хорезмская область,Тупроққалинский район,2,1733221,12,200
8613,205230188,МУХАББАТ,9546,Хорезмская область,Тупроққалинский район,4,1733221,12,200
8614,302778350,ТУРКИСТОН,8610,Хорезмская область,Ханкинский район,4,1733223,12,154
8615,202985105,БОБУР,6628,Ташкентская область,Кибрайский район,3,1727248,10,126
8616,200688490,ҚОРАТЕПА,2373,Кашкадарьинская область,Каршинский район,3,1710224,3,40
8617,202637244,ЖОНА,10069,Самаркандская область,Пахтачийский район,2,1718230,6,79
8618,202944210,КЕНГ КЕЧИК,6913,Ташкентская область,Зангиатинский район,2,1727237,10,124
8619,202944259,ШЎРАЛИСОЙ,6936,Ташкентская область,Янгиюльский район,3,1727259,10,131
8620,204392565,МАХТУМҚУЛИ,10562,Хорезмская область,Шаватский район,4,1733230,12,156
8621,305257467,ГУЛШАН-2,8817,Хорезмская область,Город Хива,3,1733406,12,209
8622,202678874,ОЛТИНОБОД,7243,Ташкентская область,Город Янгиюль,1,1727424,10,206
8623,202710770,ФАЙЗИОБОД,7254,Ташкентская область,Город Янгиюль,4,1727424,10,206
8624,202966999,ИСТИҚБОЛ,6645,Ташкентская область,Кибрайский район,4,1727248,10,126
8625,202705998,МУСТАҚИЛЛИК,3759,Наманганская область,Учкурганский район,4,1714234,5,66
8626,202753243,ҚОРАШАҲАР,3297,Наманганская область,Мингбулакский pайон,1,1714204,5,59
8627,202753235,ДАМКЎЛ,3305,Наманганская область,Мингбулакский pайон,2,1714204,5,59
8628,207204185,ҒАЛАБА,8399,Хорезмская область,Кошкупырский район,1,1733212,12,150
8629,202944155,ОЛМАЗОР,6921,Ташкентская область,Янгиюльский район,2,1727259,10,131
8630,205202633,ХОРВУЗ,8619,Хорезмская область,Хивинский район,2,1733226,12,155
8631,204099374,ПИРНАХОС,8640,Хорезмская область,Хивинский район,4,1733226,12,155
8632,202285106,АРПАПОЯ,5565,Сурхандарьинская область,Кумкурганский район,2,1722214,7,91
8633,203040465,ЧИНОБОД,7974,Ферганская область,Дангаринский район,2,1730236,11,145
8634,202906748,ЎЗБЕКИСТОН МУСТАҚИЛЛИГИ,8913,город Ташкент,Юнусабадский район,2,1726266,9,108
8635,202609776,НАВБАҲОР,8276,Ферганская область,Город Маргилан,3,1730412,11,205
8636,202681040,ИСТИҚЛОЛ,8285,Ферганская область,Город Маргилан,3,1730412,11,205
8637,202779978,МАШАД,8292,Ферганская область,Город Маргилан,4,1730412,11,205
8638,203561370,ҚОРОВУЛТЕПА,7382,Ферганская область,Багдадский район,1,1730209,11,135
8639,205545634,МАСЛАХАТТЕПА,1115,Андижанская область,Шахриханский район,2,1703230,0,11
8640,202839672,КАМОНГАРОН,4809,Самаркандская область,Ургутский район,1,1718236,6,82
8641,202855210,СОВҒОН,4844,Самаркандская область,Ургутский район,2,1718236,6,82
8642,202820587,БАҲРИНСИ,4823,Самаркандская область,Ургутский район,2,1718236,6,82
8643,202871682,БЎЖАЙ,7732,Ферганская область,Риштанский район,4,1730224,11,140
8644,202564803,ҒОФУР ҒУЛОМ,9958,Кашкадарьинская область,Город Карши,2,1710401,3,190
8645,202181513,ШОДЛИК,10256,Наманганская область,Город Наманган,3,1714401,5,182
8646,202365813,ТЎҚҚИЗТЕПА,2992,Навоийская область,Канимехский район,3,1712211,4,51
8647,203417643,ФУРҚАТ,3006,Навоийская область,Кызылтепинский район,1,1712216,4,52
8648,203683844,САЙДИЛОБОД,545,Андижанская область,Андижанский район,3,1703203,0,1
8649,203213842,ТАДБИРКОР,560,Андижанская область,Андижанский район,4,1703203,0,1
8650,202844754,ЭСКИЖУМА,4954,Самаркандская область,Тайлякский район,4,1718238,6,83
8651,203043231,ГУЛИСТОН,3052,Навоийская область,Навбахорский район,1,1712230,4,53
8652,203021805,ЧОРВОҚГУЗАР,3067,Навоийская область,Навбахорский район,2,1712230,4,53
8653,202756319,МАНГУБЕРДИ,761,Андижанская область,Избасканский район,1,1703214,0,6
8654,202871951,МЕҲНАТОБОД,7724,Ферганская область,Риштанский район,4,1730224,11,140
8655,202676323,ИПАКЧИ,8250,Ферганская область,Город Маргилан,1,1730412,11,205
8656,202609737,ТУТ ТАГИ,8267,Ферганская область,Город Маргилан,2,1730412,11,205
8657,207127939,ЯНГИ АСР,10257,Наманганская область,Город Наманган,3,1714401,5,182
8658,202854157,ХАҚИҚАТ,10255,Наманганская область,Город Наманган,3,1714401,5,182
8659,207203495,САМАРҚАНД,4592,Самаркандская область,Пастдаргомский район,3,1718227,6,78
8660,206240927,ҚЎРҒОНИ ВАРДОНЗЕ,1781,Бухарская область,Шафирканский район,1,1706258,1,24
8661,203063603,НАЙМАН,6276,Ташкентская область,Бекабадский район,3,1727220,10,120
8662,304918349,ТОШЛОҚ,7806,Ферганская область,Ташлакский район,4,1730227,11,142
8663,202778211,ХАСАНҚЎРҒОНЧА,7474,Ферганская область,Бувайдинский район,3,1730212,11,136
8664,202906050,ЗАРАФШОН,3272,Навоийская область,Город Навои,4,1712401,4,202
8665,203119182,ТОШКЕНТГУЗАР,7621,Ферганская область,Город Коканд,1,1730405,11,188
8666,204738077,ЗАРМЕТАН,3028,Навоийская область,Кызылтепинский район,3,1712216,4,52
8667,202303708,БЎСТОН,3036,Навоийская область,Кызылтепинский район,4,1712216,4,52
8668,205414338,МАРМАРОБОД,3129,Навоийская область,Город Газган,1,1712412,4,211
8669,202704761,ШИРИНКЕНТ,4222,Самаркандская область,Джамбайский район,4,1718209,6,72
8670,202706584,ДЎСТЛИК,10282,Самаркандская область,Каттакурганский район,2,1718215,6,74
8671,202713878,МАДРАСА,4309,Самаркандская область,Каттакурганский район,2,1718215,6,74
8672,204384234,ЯНГИҲАЁТ,4340,Самаркандская область,Каттакурганский район,3,1718215,6,74
8673,201238417,ҲАМРАК,7817,Ферганская область,Ташлакский район,4,1730227,11,142
8674,202850598,ҚИПЧОҚАРИҚ,7807,Ферганская область,Ташлакский район,4,1730227,11,142
8675,202952938,КАТТА ҚЎРҒОН,5110,Самаркандская область,Город Самарканд,3,1718401,6,179
8676,203029595,ЖИНъИШКЕ,154,Республика Каракалпакстан,Кунградский район,4,1735215,13,164
8677,202650127,ФЕРУЗ,5698,Сурхандарьинская область,Сариасийский район,3,1722217,7,93
8678,202649940,ТУРМУШОБОД,5713,Сурхандарьинская область,Сариасийский район,4,1722217,7,93
8679,207179794,ОЧА ҚАЛъА,8736,Хорезмская область,Янгибазарский район,1,1733236,12,158
8680,202746204,ЗАРТЕПА,5640,Сурхандарьинская область,Кизирикский район,3,1722215,7,92
8681,202754914,ПАХТАКОР,9554,Сурхандарьинская область,Бандихонский район,1,1722203,7,86
8682,203479084,11-ЧАРХИНИ КЎПРИГИ,8184,Ферганская область,Город Коканд,3,1730405,11,188
8683,202909514,39-СОНЛИ ХАЁТ ГУЛИ,7228,Ташкентская область,Город Чирчик,3,1727419,10,197
8684,202915396,35-СОНЛИ ТУРОН,7234,Ташкентская область,Город Чирчик,4,1727419,10,197
8685,202782611,ПИЛЛАКАШЛИК,2976,Кашкадарьинская область,Город Шахрисабз,3,1710405,3,193
8686,207203789,ХОЖИБОЙЛАР,8475,Хорезмская область,Ургенчский район,2,1733217,12,151
8687,202763151,КОНСТИТУЦИЯ,9248,город Ташкент,Яккасарайский район,3,1726287,9,114
8688,204851524,ДЎМБИРОБОД,9387,город Ташкент,Чиланзарский район,4,1726294,9,117
8689,202906794,ИФТИХОР,8942,город Ташкент,Юнусабадский район,3,1726266,9,108
8690,202964280,САҲОВАТ,9194,город Ташкент,Сергелийский район,3,1726283,9,113
8691,202659271,ХУРРИЯТ,3703,Наманганская область,Уйчинский район,4,1714229,5,65
8692,202659478,ЯНГИЧЕК,3705,Наманганская область,Уйчинский район,4,1714229,5,65
8693,200107825,ДАМАРИҚ,3774,Наманганская область,Чартакский район,1,1714236,5,67
8694,200107714,ЧОРСУ,3786,Наманганская область,Чартакский район,1,1714236,5,67
8695,202687744,ЗАРАФШОН,5428,Сурхандарьинская область,Денауский район,3,1722210,7,89
8696,202693216,МИРЗАБУЛОҚ,1961,Джизакская область,Галляаральский район,1,1708209,2,27
8697,204524842,КОРИЗҚУДУҚ,1974,Джизакская область,Галляаральский район,3,1708209,2,27
8698,202915562,ЎҚЧИ,9078,город Ташкент,Шайхантахурский район,2,1726277,9,111
8699,203075303,БОЛТАКЎЛ,8025,Ферганская область,Фуркатский район,2,1730238,11,146
8700,203065838,ШОИНБЕК,8037,Ферганская область,Фуркатский район,3,1730238,11,146
8701,205944098,ИСТИҚБОЛ,5372,Сурхандарьинская область,Денауский район,1,1722210,7,89
8702,202741923,ГУЛОБОД,7606,Ферганская область,Кувинский район,4,1730218,11,138
8703,202942094,ОЙБЕК,6733,Ташкентская область,Пскентский район,4,1727250,10,128
8704,207168659,ҚУНДУЗАК,6763,Ташкентская область,Уртачирчикский район,2,1727253,10,129
8705,202781938,БЎСТОН,46,Республика Каракалпакстан,Амударьинский район,4,1735204,13,159
8706,202916695,СЕБЗОР,9141,город Ташкент,Алмазарский район,3,1726280,9,112
8707,202908942,ЧИМБОЙ,9152,город Ташкент,Алмазарский район,4,1726280,9,112
8708,202845681,БЕРУНИЙ,9155,город Ташкент,Алмазарский район,4,1726280,9,112
8709,202912148,ОЛМОС,9284,город Ташкент,Яшнободский район,1,1726290,9,115
8710,203726053,ОЙДИНКЎЛ,9295,город Ташкент,Яшнободский район,1,1726290,9,115
8711,205872308,ИСТИҚЛОЛ,9310,город Ташкент,Яшнободский район,2,1726290,9,115
8712,206982011,ҚИЯТ-САРТОЛ,7537,Ферганская область,Бешарыкский район,3,1730215,11,137
8713,202968085,ОБОД,7542,Ферганская область,Бешарыкский район,3,1730215,11,137
8714,202687508,КАТТА-ҚАРШИ,5399,Сурхандарьинская область,Денауский район,2,1722210,7,89
8715,202944227,ТУЯ БЎҒИЗ,6911,Ташкентская область,Янгиюльский район,2,1727259,10,131
8716,204261823,КОМИЛЖОН ОТА,8693,Хорезмская область,Шаватский район,1,1733230,12,156
8717,204628704,ҚУШТЕГИРМОН,2861,Кашкадарьинская область,Яккабагский район,3,1710250,3,50
8718,203629989,БИРЛИК,6635,Ташкентская область,Кибрайский район,3,1727248,10,126
8719,207138157,НУРОБОД,6643,Ташкентская область,Кибрайский район,4,1727248,10,126
8720,207128145,НАВРЎЗ,8346,Хорезмская область,Гурленский район,1,1733208,12,149
8721,202557984,КАЛТА-МИНОР,8807,Хорезмская область,Город Хива,1,1733406,12,209
8722,203766051,ЕПКЭНДИ,6946,Ташкентская область,Янгиюльский район,4,1727259,10,131
8723,207226546,ҲУРРИЯТ,8313,Хорезмская область,Багатский район,2,1733204,12,148
8724,205723981,ЖЎШУРА,1791,Бухарская область,Шафирканский район,2,1706258,1,24
8725,203531606,НУКРАБОД,2363,Кашкадарьинская область,Каршинский район,2,1710224,3,40
8726,304988452,УСТА ХУНАРМАНД,8690,Хорезмская область,Шаватский район,4,1733230,12,156
8727,202706008,ТЕГИРМОН,3763,Наманганская область,Учкурганский район,4,1714234,5,66
8728,202766639,ФАРОВОН,3302,Наманганская область,Мингбулакский pайон,1,1714204,5,59
8729,200688959,БУНЁДКОР,10393,Кашкадарьинская область,Каршинский район,2,1710224,3,40
8730,202837723,ҚОЗИКЕНТ,4401,Самаркандская область,Нарпайский район,1,1718218,6,76
8731,202941871,МУСТАҚИЛЛИК,4402,Самаркандская область,Нарпайский район,1,1718218,6,76
8732,202830084,БИРЛИК,4414,Самаркандская область,Нарпайский район,2,1718218,6,76
8733,204055549,БЕШ КАПА,6844,Ташкентская область,Чиназский район,2,1727256,10,130
8734,202854251,СЕРОБ,3836,Наманганская область,Чустский район,1,1714237,5,68
8735,202944338,РЕГИСТОН,6919,Ташкентская область,Янгиюльский район,2,1727259,10,131
8736,205223765,ИНДАВАК,8634,Хорезмская область,Хивинский район,3,1733226,12,155
8737,201575759,ҚАМАЙ,2335,Кашкадарьинская область,Камашинский район,4,1710220,3,39
8738,202689267,М.АъЗАМ,3368,Наманганская область,Касансайский район,3,1714207,5,60
8739,202287790,УМИД НИҲОЛЛАРИ,5558,Сурхандарьинская область,Кумкурганский район,1,1722214,7,91
8740,202289155,ИСЛОМОБОД,5577,Сурхандарьинская область,Кумкурганский район,3,1722214,7,91
8741,205704206,АҲМАД ДОНИШ,8915,город Ташкент,Юнусабадский район,2,1726266,9,108
8742,202906676,ТУРК-ҚЎРҒОН,8930,город Ташкент,Юнусабадский район,3,1726266,9,108
8743,306085167,ЧОРБОҒ,10766,Кашкадарьинская область,Касанский район,1,1710229,3,41
8744,201614939,ИСТИҚЛОЛ,10578,Кашкадарьинская область,Касанский район,2,1710229,3,41
8745,202813563,БОҒ КЎЧА,3377,Наманганская область,Касансайский район,4,1714207,5,60
8746,202706086,ҚОЗОҚОВУЛ,3729,Наманганская область,Учкурганский район,2,1714234,5,66
8747,202678534,РОВОТ,10494,Ташкентская область,Букинский район,3,1727228,10,122
8748,202678565,БЎКА,6380,Ташкентская область,Букинский район,4,1727228,10,122
8749,203602524,ЯНГИҲАЁТ,6507,Ташкентская область,Юкоричирчикский район,1,1727239,10,125
8750,202916743,МАРКАЗИЙ,9399,Ташкентская область,Юкоричирчикский район,2,1727239,10,125
8751,202950838,ШАРҚ,1559,Бухарская область,Гиждуванский район,4,1706215,1,17
8752,202593783,ШАРОФ РАШИДОВ,1783,Бухарская область,Шафирканский район,1,1706258,1,24
